timestamps,open,high,low,close,volume,amount
2025-01-14,3137.84,3255.79,3128.86,3223.11,238.7589,765041.162359
2025-01-15,3225.32,3471.25,3199.1,3451.98,359.3374,1183385.714872
2025-01-16,3453.32,3456.4,3266.95,3311.09,323.18,1078781.106038
2025-01-17,3310.1,3525.37,3308.4,3474.23,267.0296,910989.537917
2025-01-18,3474.23,3494.63,3240.0,3307.76,336.1065,1112744.333414
2025-01-19,3307.68,3447.41,3133.41,3220.82,933.4455,3085988.621569
2025-01-20,3219.64,3450.0,3150.0,3277.13,424.6078,1411104.996789
2025-01-21,3284.53,3363.67,3208.35,3319.65,314.3921,1041498.465987
2025-01-22,3320.41,3362.67,3226.94,3240.0,131.48,432141.138655
2025-01-23,3245.38,3344.24,3189.0,3332.01,237.6931,772218.65412
2025-01-24,3342.1,3425.34,3279.06,3312.5,178.3688,599688.596877
2025-01-25,3308.82,3349.81,3270.01,3317.07,124.8773,414572.083853
2025-01-26,3318.0,3360.36,3231.44,3231.44,158.8828,524402.037744
2025-01-27,3231.07,3251.84,3025.81,3179.71,327.5293,1025299.20618
2025-01-28,3182.94,3222.26,3044.52,3074.68,167.9411,526464.041861
2025-01-29,3079.34,3177.74,3055.34,3111.33,97.0789,302596.338956
2025-01-30,3116.55,3280.81,3092.11,3245.21,120.4155,387993.737439
2025-01-31,3245.98,3427.58,3215.29,3297.7,297.0013,990033.215262
2025-02-01,3293.21,3330.47,3103.4,3116.75,128.3173,411762.785453
2025-02-02,3114.34,3160.77,2779.96,2863.7,570.8313,1694549.184824
2025-02-03,2869.69,2917.71,2180.88,2884.16,869.9491,2247259.222128
2025-02-04,2880.27,2885.79,2636.15,2738.0,354.2066,981844.785359
2025-02-05,2731.22,2825.83,2701.67,2783.57,175.4171,485420.74588
2025-02-06,2792.81,2855.92,2661.22,2687.18,429.8139,1207226.508153
2025-02-07,2690.91,2796.34,2565.16,2623.58,109.8378,295488.760511
2025-02-08,2616.75,2664.86,2591.27,2636.54,85.7929,224447.218827
2025-02-09,2633.75,2696.63,2527.82,2629.27,242.4194,636536.984083
2025-02-10,2629.74,2691.21,2564.37,2659.29,220.7312,585110.478625
2025-02-11,2661.97,2724.79,2568.03,2602.61,409.6962,1093967.04261
2025-02-12,2600.0,2792.81,2548.84,2738.15,282.8987,753901.099389
2025-02-13,2735.75,2752.94,2616.0,2673.41,166.9376,446750.759378
2025-02-14,2672.88,2792.39,2664.19,2726.58,135.7401,371163.981154
2025-02-15,2726.47,2739.08,2668.75,2693.14,73.8066,199293.406945
2025-02-16,2691.83,2723.54,2655.6,2659.08,61.294,164344.120571
2025-02-17,2662.04,2845.41,2643.02,2743.12,405.2204,1121482.107597
2025-02-18,2742.87,2747.74,2609.12,2671.26,491.9839,1319675.427114
2025-02-19,2670.41,2733.99,2656.43,2715.33,365.1715,984482.746336
2025-02-20,2716.85,2768.39,2709.0,2742.71,286.0758,783571.000288
2025-02-21,2741.13,2840.0,2618.75,2658.39,406.986,1122777.631463
2025-02-22,2662.53,2795.63,2658.82,2762.49,197.6974,541505.1206
2025-02-23,2762.31,2852.5,2746.13,2820.79,327.4372,917334.800439
2025-02-24,2825.72,2834.15,2475.31,2510.86,426.1863,1137443.985884
2025-02-25,2523.27,2531.54,2331.03,2495.13,431.344,1048478.613973
2025-02-26,2497.7,2507.53,2258.55,2329.32,412.5454,988135.283309
2025-02-27,2336.95,2379.53,2237.73,2306.41,267.7821,618022.966431
2025-02-28,2308.83,2313.05,2080.58,2236.5,796.6223,1735686.262788
2025-03-01,2235.63,2278.78,2143.93,2214.54,136.5116,303262.099354
2025-03-02,2216.95,2546.38,2178.25,2520.75,374.4113,895119.944726
2025-03-03,2520.66,2523.55,2100.0,2162.45,609.4293,1390685.926127
2025-03-04,2158.12,2221.56,1950.0,2175.26,857.4197,1795151.647934
2025-03-05,2174.1,2269.09,2158.17,2238.45,605.0361,1335156.676904
2025-03-06,2239.49,2318.21,2180.04,2204.94,405.0581,911666.037392
2025-03-07,2204.8,2256.97,2108.12,2140.51,461.8377,1001017.537287
2025-03-08,2139.05,2232.36,2107.9,2202.15,178.8155,391914.580902
2025-03-09,2199.22,2210.33,1992.41,2015.68,337.6958,714810.415341
2025-03-10,2017.32,2151.77,1812.82,1870.0,555.4563,1109059.328285
2025-03-11,1870.25,1962.86,1758.52,1931.48,731.6741,1390093.545314
2025-03-12,1921.5,1955.0,1831.04,1910.89,318.5843,603924.4541
2025-03-13,1907.26,1919.1,1823.69,1859.01,743.2171,1381752.377628
2025-03-14,1859.34,1942.37,1859.28,1911.77,317.5638,608073.592694
2025-03-15,1911.75,1954.0,1904.28,1941.3,286.2539,554270.917306
2025-03-16,1937.45,1941.15,1800.0,1886.76,635.169,1201711.083686
2025-03-17,1887.18,1950.0,1880.19,1928.27,258.4739,493772.418483
2025-03-18,1926.73,1933.17,1873.98,1928.8,554.909,1049309.404432
2025-03-19,1929.47,2064.33,1860.0,2053.88,983.3529,1975198.330232
2025-03-20,2054.63,2064.34,1860.1,1979.81,363.7804,725120.11622
2025-03-21,1978.4,1994.04,1938.78,1964.83,441.3981,867688.589837
2025-03-22,1965.2,2005.17,1964.66,1980.49,68.2515,135690.191525
2025-03-23,1979.23,2018.11,1979.23,2003.96,151.1314,302145.911766
2025-03-24,2003.96,2101.65,1978.01,2082.94,725.6929,1502684.998639
2025-03-25,2080.31,2098.23,2039.02,2064.58,400.0102,826568.609188
2025-03-26,2064.89,2078.14,1984.47,2007.52,602.4725,1230638.853703
2025-03-27,2008.45,2033.61,1986.89,2002.0,333.5602,670381.647101
2025-03-28,2004.11,2015.47,1863.36,1895.89,1034.6878,1980006.036701
2025-03-29,1896.95,1912.0,1799.06,1828.47,182.8051,344018.660416
2025-03-30,1827.52,1847.7,1769.96,1804.35,347.97,637284.354031
2025-03-31,1808.69,1850.86,1778.03,1827.07,407.9333,744812.421361
2025-04-01,1821.82,1925.0,1819.54,1905.35,596.968,1123408.620887
2025-04-02,1905.25,1952.76,1783.3,1793.43,612.5814,1146864.231402
2025-04-03,1794.96,1843.9,1752.56,1819.25,754.3265,1352753.707901
2025-04-04,1818.44,1833.7,1761.56,1813.04,760.2571,1372699.934495
2025-04-05,1813.71,1826.36,1765.92,1805.4,295.3175,532010.378483
2025-04-06,1805.39,1814.99,1540.52,1577.55,1070.4534,1759695.321475
2025-04-07,1577.02,1635.43,1413.76,1554.1,1128.3986,1734615.885764
2025-04-08,1551.0,1615.86,1449.58,1472.65,630.794,964745.129992
2025-04-09,1475.18,1685.09,1386.53,1668.6,692.5618,1060248.131993
2025-04-10,1666.44,1666.5,1474.19,1522.57,666.0758,1040006.328167
2025-04-11,1522.57,1588.45,1507.03,1569.0,367.648,572794.918609
2025-04-12,1563.82,1668.52,1548.16,1645.65,223.7508,364036.977836
2025-04-13,1643.6,1649.54,1562.99,1598.57,188.8889,304429.9829
2025-04-14,1600.35,1690.09,1596.17,1622.17,236.7962,391579.156277
2025-04-15,1626.91,1659.55,1583.81,1587.68,81.8306,132974.597726
2025-04-16,1587.68,1612.65,1541.0,1578.01,234.6426,370856.119721
2025-04-17,1579.48,1615.33,1565.15,1581.83,131.3966,209307.202525
2025-04-18,1579.66,1598.43,1574.82,1589.33,55.0487,87330.768495
2025-04-19,1588.3,1629.89,1585.0,1613.53,47.5088,76163.539344
2025-04-20,1612.05,1619.34,1565.94,1585.7,49.7267,79035.302597
2025-04-21,1588.61,1656.9,1564.12,1580.5,167.8624,269396.27054
2025-04-22,1577.94,1775.71,1540.27,1756.56,372.6549,625942.347598
2025-04-23,1757.3,1833.5,1747.2,1796.25,253.7433,454671.113721
2025-04-24,1795.95,1801.29,1723.48,1768.0,238.7881,421290.160353
2025-04-25,1767.99,1826.0,1741.61,1785.71,244.7429,439561.95455
2025-04-26,1786.35,1839.58,1780.61,1821.14,128.701,233188.98077
2025-04-27,1821.45,1855.69,1784.3,1794.69,214.789,386998.021098
2025-04-28,1791.77,1826.08,1746.32,1798.54,244.1634,437208.595087
2025-04-29,1797.61,1841.11,1781.93,1799.87,242.1404,437739.316478
2025-04-30,1797.99,1815.95,1733.75,1794.32,381.8859,680035.973701
2025-05-01,1795.14,1870.86,1792.52,1838.31,165.3119,303333.070361
2025-05-02,1839.66,1869.52,1812.13,1840.53,136.6768,252047.930728
2025-05-03,1842.39,1848.13,1812.0,1832.99,103.9863,189856.364049
2025-05-04,1834.59,1849.55,1803.79,1808.17,36.342,66490.781055
2025-05-05,1810.99,1831.88,1783.01,1819.05,76.1355,137307.733228
2025-05-06,1820.67,1820.67,1751.68,1815.43,94.2121,168517.135745
2025-05-07,1816.55,1848.69,1789.16,1812.02,155.8236,283912.075047
2025-05-08,1810.7,2223.19,1809.63,2206.67,936.3277,1877857.061687
2025-05-09,2200.29,2488.35,2184.3,2346.37,691.8352,1615141.746973
2025-05-10,2343.69,2599.28,2322.23,2583.47,432.3163,1064913.072459
2025-05-11,2583.99,2604.31,2442.02,2512.17,599.0534,1508189.850121
2025-05-12,2515.14,2622.72,2409.98,2489.81,594.0451,1490493.366334
2025-05-13,2489.81,2736.98,2416.98,2686.21,359.7329,930909.818072
2025-05-14,2678.01,2723.29,2549.86,2612.63,299.5773,792675.402302
2025-05-15,2611.21,2643.99,2481.43,2546.07,316.7284,809020.123795
2025-05-16,2548.02,2647.3,2530.46,2536.59,210.7897,544516.344234
2025-05-17,2530.78,2534.48,2448.87,2474.9,218.7919,543587.535053
2025-05-18,2473.41,2583.05,2327.6,2496.71,390.2953,964064.359153
